เลขที่คำขอ,เลขที่บัตรส่งเสรม,ชื่อบริษัทภาษาไทย,สถานที่ตั้งโรงงาน,เบอร์โทรศัพท์,เบอร์โทรสาร,จังหวัด,ประเภทกิจการ,ชื่อผลิตภัณฑ์,อุตสาหการ,ไฟฟ้า,อิเล็กทรอนิกส์และโทรคมนาคม,เครื่องกล,วิศวะเคมี,ปิโตรเคมี,โยธา,คอมพิวเตอร์,สำรวจ,โลหะการ,เหมืองแร่และธรณีวิทยา,สิ่งแวดล้อม,วิศวกรรมเกษตร,วิศวกรรมการจัดการ,โทรคมนาคม,วิศวกรรมการวัดคุม,วิศวกรรมระบบควบคุม,วิศวกรรมการผลิต,วิศวกรรมระบบควบคุมและเครื่องวัด,วิศวกรรมสิ่งทอ,วิศวกรรมเซรามิก,วิศวกรรมแปรรูปอาหาร,วิศวกรรมความปลอดภัย,วิศวกรรมอากาศยาน,บรรจุภัณฑ์,เทคโนโลยีขนถ่ายวัสดุและออกแบบผลิตภัณฑ์,สถาปัตยกรรมศาสตร์,พลาสติกแม่พิมพ์พลาสติกออกแบบเครื่องพิมพ์พลาสติก,ออกแบบอุตสาหกรรม,วิศวกรรมแหล่งน้ำและชลประทาน,ภูมิสถาปัตยกรรม,อื่น ๆ,วิทยาศาสตร์ทั่วไป,เคมี,ฟิสิกส์,ชีววิทยา,เทคโนโลยีทางอาหาร,เทคโนโลยีการพิมพ์,เทคโนโลยีชีวภาพ,วิทยาศาสตร์ทางทะเล/ประมง,คณิตศาสตร์,จุลชีววิทยา,ชีวเคมี,เทคโนโลยีการเกษตร,เทคโนโลยีการผลิต,เทคโนโลยีอุตสาหกรรม,ชีวอนามัยและความปลอดภัย,วิทยาศาสตร์สิ่งแวดล้อม,วิทยาศาสตร์คอมพิวเตอร์,วิทยาศาสตร์เทคโนโลยีการยาง,ออกแบบผลิตภัณฑ์,เภสัชศาสตร์,เทคนิคการแพทย์-กายภาพบำบัด,เทคโนโลยีโพลีเมอร์,เทคโนโลยีไฟฟ้าอุตสาหกรรม,เทคโนโลยีวัสดุ,เทคโนโลยีสารสนเทศ,เพาะเลี้ยง,พยาบาลศาสตร์,สาธารณสุขศาสตร์,สุขศาสตร์อนามัยและสิ่งแวดล้อม,วิทยาศาสตร์สาขาอื่น ๆ,กีฏวิทยา,สัตวศาสตร์,พืชไร่,พืชสวน,ประมง,วนศาสตร์,วนผลิตภัณฑ์,ส่งเสริมการเกษตร,ศึกษาศาสตร์เกษตร,ธุรกิจเกษตร,คหกรรม,เกษตรอื่น ๆ,การตลาด,เศรษฐศาสตร์-การเงินและการธนาคาร,การจัดการและการบริหารองค์กร,การบัญชี,สถิติประยุกต์,คอมพิวเตอร์ธุรกิจ,การโรงแรม- การท่องเที่ยว-อุตสาหกรรมบริการ,ควบคุมการผลิต,พาณิชย์นาวี,รัฐศาสตร์,บริหารงานบุคคล-ทรัพยากรมนุษย์,จิตวิทยา,นิติศาสตร์,สังคมวิทยา,นิเทศศาสตร์,ภาษาศาสตร์,มนุษยศาสตร์,เลขานุการ,ศึกษาศาสตร์-ครุศาสตร์,อักษรศาสตร์,ศิลปศาสตร์,อุตสาหกรรมศิลป์,บริหารธุรกิจอื่น ๆ,ช่างกลโรงงาน,ช่างเชื่อมโลหะ,ช่างไฟฟ้ากำลัง,ช่างอิเล็กทรอนิกส์,ช่างก่อสร้าง,ช่างเทคนิดสถาปัตยกรรม,ช่างเขียนแบบเครื่องกล,ช่างซ่อมบำรุง,ช่างยนต์,เทคนิคอุตสาหกรรม,ช่างเครื่องมือวัดและควบคุม,ช่างออกแบบเครื่องประดับ,ช่างคอมพิวเตอร์,ช่างวิทยาศาสตร์ทั่วไป,เคมีปฏิบัติ-วิทยาศาสตร์เคมี,สาขาเครื่องกล,ช่างโลหะ-เทคนิคโลหะ-โลหะวิทยา,ช่างเคหภัณฑ์,ช่างเจียรไนเพชร,ช่างต่อเรือ,ช่างเทคนิคการผลิต-เทคโนโลยีการผลิต,ช่างประกอบ,ช่างศิลป์-ช่างศิลป์ประยุกต์,ช่างสำรวจ,ช่างวิศวกรรมอากาศยาน,ช่างออกแบบ-ออกแบบผลิตภัณฑ์,เทคนิคยานยนต์,ช่างโทรคมนาคม,ช่างปิโตรเคมี,ฝ่ายควบคุมคุณภาพ,ฝ่ายควบคุมวัตถุดิบ,พลาสติก-ช่างฉีดพลาสติก,พิมพ์สกรีน,แม่พิมพ์พลาสติก-แม่พิมพ์,เขียนแบบเทคนิค,เทคโนโลยีโทรคมนาคมและการสื่อสาร,ช่างเทคนิคอื่น ๆ,สาขาเกษตร,สัตวบาล,สาขาประมง,ช่างกลเกษตร,สาขาธุรกิจเกษตร,แปรรูปผลผลิตเกษตร,สาขาเทคโนโลยีการยาง,สาขาคหกรรม,สาขาอาหารและโภชนาการ,สาขาเทคโนโลยีการอาหาร,อาชีวศึกษาเกษตร-ประมง อื่นๆ,สาขาการบัญชี,สาขาการตลาด,สาขาการจัดการ,สาขาเลขานุการ,สาขาคอมพิวเตอร์ธุรกิจ,สาขาการเงินการธนาคาร,สาขาพัฒนาชุมชน-การสหกรณ์,พาณิชยการ,สาขาอุตสาหกรรมการท่องเที่ยว,สาขาศิลปศาสตร์,อาชีวศึกษาบริหารธุรกิจ อื่นๆ
581172,59-1463-1-00-1-0,บริษัท สิงหา แท็งเกอร์ จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation (Tanker),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0
590493,59-1464-1-00-1-0,บริษัท เอชซีพีไอ (ไทยแลนด์) จำกัด,นิคมอุตสาหกรรมอมตะซิตี้ มาบยางพร ปลวกแดง ระยอง 21140,(),,ระยอง,6.8,Plastic Film,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,1,0,0,0,0,0
591042,59-1465-1-15-1-0,บริษัท เอ็นเอ็มบี-มินีแบ ไทย จำกัด,1 หมู่ที่ 7 ถนนพหลโยธิน กิโลเมตรที่ 51 เชียงรากน้อย บางปะอิน พระนครศรีอยุธยา 13180,(035)361439,035-361477,พระนครศรีอยุธยา,5.4,Electric Resolver Sensor And Parts,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
591022,59-1466-1-00-1-0,บริษัท สยามลัคกี้มารีน จำกัด,ไม่มีที่ตั้งแน่นอน ,(),,ไม่มีที่ตั้งแน่นอน,7.3,Water Transportation (Gas Carrier),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572963,59-1467-0-00-1-0,บริษัท อมตะ คอร์ปอเรชัน จำกัด (มหาชน),700 ถนนบางนา-ตราด คลองตำหรุ เมือง ชลบุรี 20000,(038)939007,038-939000,ชลบุรี,7.8,Industrial Estate,1,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,29,9,0,1,0,0,0,10,2,1,1,0,1,5,3,0,3,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0
572968,59-1468-0-00-1-0,บริษัท อมตะ คอร์ปอเรชัน จำกัด (มหาชน),700 ถนนบางนา-ตราด คลองตำหรุ เมือง ชลบุรี 20000,(038)939007,038-939000,ชลบุรี,7.8,Industrial Estate,1,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,29,9,0,1,0,0,0,10,2,1,1,0,1,5,3,0,3,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0
591027,59-1469-1-00-1-0,บริษัท ซีอาร์ โซลาร์ จำกัด,บางบัวทอง นนทบุรี ,(),,นนทบุรี,7.1,Electricity Power from Solar Power,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590993,59-1470-1-00-1-0,บริษัท ธนสรร ไรซ์ จำกัด,บ้านปทุม สามโคก ปทุมธานี 12160,(),,ปทุมธานี,1.8,Rice Grading,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,2,0,0,0,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573218,59-1471-0-00-1-0,บริษัท อีเทอนอล ซากาตะ อิ้งซ์ จำกัด,นิคมอุตสาหกรรมการพิมพ์และบรรจุภัณฑ์สินสาคร 30/35 โคกขาม เมือง สมุทรสาคร 74000,(02)4022170-3,02-4022169,สมุทรสาคร,6.8,Printing Ink,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
580456,59-1472-1-01-2-0,บริษัท อัญญา อนิเมชั่น จำกัด,390 ถนนรามคำแหง แขวงหัวหมาก เขตบางกะปิ กรุงเทพมหานคร 10240,(02)7323311,02-7320855,กรุงเทพมหานคร,5.7,Enterprise Software & Digital Content,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590929,59-1473-1-01-2-0,บริษัท ดีเคโค๊ด จำกัด,843 ห้องเลขที่ A42 หมู่ที่ 12 ศิลา เมือง ขอนแก่น 40000,(),,ขอนแก่น,5.7,Enterprise Software & Digital Content,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590269,59-1474-1-00-1-0,บริษัท เมลเทค คอร์ปอเรชั่น (ประเทศไทย) จำกัด,เขตอุตสาหกรรมนวนคร 999/11 หมู่ที่ 1 นากลาง สูงเนิน นครราชสีมา 30380,(044)000598,,นครราชสีมา,5.4,Parts for Electronic Product,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572394,59-1475-0-00-1-0,บริษัท ฮาราชู (ประเทศไทย) จำกัด,"เขตอุตสาหกรรมกบินทร์บุรี 612/14,17 หมู่ที่ 9 หนองกี่ กบินทร์บุรี ปราจีนบุรี 25110",(037)629725,,ปราจีนบุรี,4.2,Horizontal Rotary Hook for Sewing Machine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572596,59-1476-0-00-1-0,บริษัท ทริค แมนูแฟคเชอร์ริ่ง (ประเทศไทย) จำกัด,เขตอุตสาหกรรมของบริษัท 304 อินดัสเตรียลปาร์ค 223 หมู่ที่ 7 ท่าตูม ศรีมหาโพธิ ปราจีนบุรี 25140,(037)208563-6,037-208567,ปราจีนบุรี,4.1,Metal Parts for Automotive Product,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572598,59-1477-0-00-1-0,บริษัท ทริค แมนูแฟคเชอร์ริ่ง (ประเทศไทย) จำกัด,เขตอุตสาหกรรมของบริษัท 304 อินดัสเตรียลปาร์ค 223 หมู่ที่ 7 ท่าตูม ศรีมหาโพธิ ปราจีนบุรี 25140,(037)208563-6,037-208567,ปราจีนบุรี,4.1,Metal Parts for Automotive Product,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572601,59-1478-0-00-1-0,บริษัท ทริค แมนูแฟคเชอร์ริ่ง (ประเทศไทย) จำกัด,เขตอุตสาหกรรมของบริษัท 304 อินดัสเตรียลปาร์ค 223 หมู่ที่ 7 ท่าตูม ศรีมหาโพธิ ปราจีนบุรี 25140,(037)208563-6,037-208567,ปราจีนบุรี,4.2,Mold & Die,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572585,59-1479-0-00-1-0,บริษัท สยาม ทริกซ์ แมนูแฟคเชอร์ริ่ง จำกัด,เขตอุตสาหกรรมของบริษัท 304 อินดัสเตรียลปาร์ค 223 หมู่ที่ 7 ท่าตูม ศรีมหาโพธิ ปราจีนบุรี 25140,(037)208563-6,037-208567,ปราจีนบุรี,4.4,Surface Treatment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572582,59-1480-0-00-1-0,บริษัท สยาม ทริกซ์ แมนูแฟคเชอร์ริ่ง จำกัด,เขตอุตสาหกรรมของบริษัท 304 อินดัสเตรียลปาร์ค 223 หมู่ที่ 7 ท่าตูม ศรีมหาโพธิ ปราจีนบุรี 25140,(037)208563-6,037-208567,ปราจีนบุรี,4.3,Metal Part,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572591,59-1481-0-00-1-0,บริษัท สยาม ทริกซ์ แมนูแฟคเชอร์ริ่ง จำกัด,เขตอุตสาหกรรมของบริษัท 304 อินดัสเตรียลปาร์ค 223 หมู่ที่ 7 ท่าตูม ศรีมหาโพธิ ปราจีนบุรี 25140,(037)208563-6,037-208567,ปราจีนบุรี,4.1,Metal Parts for Automotive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572594,59-1482-0-00-1-0,บริษัท สยาม ทริกซ์ แมนูแฟคเชอร์ริ่ง จำกัด,เขตอุตสาหกรรมของบริษัท 304 อินดัสเตรียลปาร์ค 223 หมู่ที่ 7 ท่าตูม ศรีมหาโพธิ ปราจีนบุรี 25140,(037)208563-6,037-208567,ปราจีนบุรี,4.1,Metal Parts for Automotive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581090,59-1483-1-00-2-0,บริษัท บิไซอะ จำกัด,1044/14 ซอย44/2 ถนนสุขุมวิท แขวงพระโขนง เขตคลองเตย กรุงเทพมหานคร 10110,(),,กรุงเทพมหานคร,5.7,Enterprise Software & Digital Content,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590823,59-1484-1-00-1-0,บริษัท ไทยโก้ เอนเนอร์จี จำกัด,หินกอง เมือง ราชบุรี 70000,(),,ราชบุรี,7.1,Electricity Power from Solar Power,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590825,59-1485-1-00-1-0,บริษัท ไทยโก้ เอนเนอร์จี จำกัด,ชัยเกษม บางสะพาน ประจวบคีรีขันธ์ 77140,(),,ประจวบคีรีขันธ์,7.1,Electricity Power from Solar Power,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590826,59-1486-1-00-1-0,บริษัท ไทยโก้ เอนเนอร์จี จำกัด,อ่างหิน ปากท่อ ราชบุรี 70140,(),,ราชบุรี,7.1,Electricity Power from Solar Power,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590850,59-1487-1-00-1-0,บริษัท ไทย แอพพลายแอนซ์ อินดัสตรี้ จำกัด (มหาชน),ลำลูกกา ลำลูกกา ปทุมธานี 12150,(),,ปทุมธานี,7.1,Electricity Power from Solar Power,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
